id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13405434,"Great quiet home near CS, Families / couples ONLY",8752054,Lilian,,Oud-Noord,52.39668610953675,4.914625850396929,Entire home/apt,150,2,0,,,1,0
13162512,Marina Budget Studio,67049333,Jack,,Oud-Noord,52.388934395021245,4.941374250931588,Private room,80,1,3,2016-06-19,3,4,86
4657112,The latest hot spot & free parking,12599696,Michiel,,Oud-Noord,52.38748806982325,4.922670801174552,Entire home/apt,105,1,45,2016-06-09,2.58,2,216
9703355,sleeping schip Verandering R B&B,47264416,Bernard,,Oud-Noord,52.390899043442005,4.939981535970854,Shared room,40,1,18,2016-04-15,2.57,3,0
12979261,Charming house with large garden,11338735,Selma,,Oud-Noord,52.391889143988536,4.93215989900033,Entire home/apt,80,4,0,,,1,0
7048778,Nice quiet room in rural Amsterdam!,4386695,Djim,,Oud-Noord,52.38726394136647,4.927189206008202,Private room,50,2,30,2016-06-06,2.63,1,285
7605782,2.5 km from Central Station,39503013,Luciano,,Oud-Noord,52.398728994473466,4.9114168165456995,Private room,44,2,42,2016-06-29,3.71,2,331
4656557,Cosy Cottage,2427338,Felicia,,Oud-Noord,52.39304802363828,4.9245155669483385,Entire home/apt,79,2,56,2016-06-18,3.57,2,315
9178528,Sunny & stylish Amsterdam apartment,2999066,Jorieke,,Oud-Noord,52.387759852330085,4.92211194327175,Entire home/apt,88,4,0,,,1,0
6720873,Designe  Loft XL,30118557,Moris,,Oud-Noord,52.389701982978195,4.938034368514269,Entire home/apt,276,3,1,2015-08-23,0.09,6,247
6556448,Houseboat near centre of Amsterdam!,4619051,Dennis,,Oud-Noord,52.38874228103368,4.938534206765337,Entire home/apt,120,2,46,2016-06-27,3.72,2,290
9833215,Great place 15 minutes to Centrum,50641557,Ersoy,,Oud-Noord,52.386226630071775,4.902080389882864,Entire home/apt,137,2,16,2016-06-19,2.59,1,129
6785427,Centrally located 2 bedroom appartment,35525553,Ralf,,Oud-Noord,52.38619441035906,4.900568240554059,Entire home/apt,140,2,0,,,1,14
8367955,Cozy Attic Roof Bedroom,4683262,Inna & Ghalle,,Oud-Noord,52.38515248914276,4.915137981881903,Private room,79,2,23,2016-06-27,2.50,2,354
11536179,Cosy & spacious appartment @ A'dam!,55150910,Ruth,,Oud-Noord,52.39996633906733,4.9070841759547985,Entire home/apt,140,1,12,2016-06-19,3.91,1,165
3573824,Private room close to centre,6595181,Danny,,Oud-Noord,52.388910035542466,4.915749523768796,Private room,45,1,5,2014-08-21,0.22,1,182
6489338,75m2 appm & big sunny garden!,31840051,Liselotte,,Oud-Noord,52.397194884743,4.916304751200392,Entire home/apt,125,5,3,2016-05-17,0.24,1,158
1246242,Spacious & Bright 1918house 200m2,6739095,Martine,,Oud-Noord,52.390731187497245,4.928342910657271,Entire home/apt,200,3,11,2015-07-27,0.42,1,325
2032353,150m2 spacious lof with great view,1319932,Rene,,Oud-Noord,52.38336566371069,4.928737981575593,Entire home/apt,276,3,31,2016-06-21,1.02,1,319
9405728,Cosy BoatHouse Amsterdam North,21230052,Marko,,Oud-Noord,52.40066788191877,4.898369958494682,Entire home/apt,69,1,33,2016-06-09,4.23,1,49
5341871,Faralda Crane Hotel:  Secret Suite,21831151,Faralda,,Oud-Noord,52.40050021577222,4.895584404854293,Entire home/apt,436,1,4,2015-08-01,0.24,4,346
9404532,Sfeervolle woning(4p) in hip Noord,10116811,Maaike,,Oud-Noord,52.393742889841626,4.913348138740071,Entire home/apt,99,2,0,,,1,0
3670016,Spacious loft great green view    ,17548451,Silvia,,Oud-Noord,52.386836968310796,4.930301613362682,Entire home/apt,90,3,77,2016-06-20,3.33,1,35
6815758,Spacious & Comfy House in Amsterdam,35686931,Lukas,,Oud-Noord,52.39361641052513,4.924845632731224,Entire home/apt,149,3,0,,,1,0
10027016,Loft XL - Top End - 5 star,48703385,Tillan,,Oud-Noord,52.390127893144864,4.938531870622605,Entire home/apt,226,2,6,2016-02-15,0.94,71,0
11338039,Boat in Amsterdam North,45892228,Gjuro,,Oud-Noord,52.40070804019261,4.900333107990969,Entire home/apt,40,1,7,2016-07-03,2.69,1,5
12255457,"studenten kamer verhuur, 2 weken",65991515,Niene,,Oud-Noord,52.39307354247264,4.912842357489081,Private room,30,22,0,,,1,20
5865654,Sunny 2 room apartment in Amsterdam,30457837,David,,Oud-Noord,52.38264141645109,4.914873515852964,Entire home/apt,100,1,6,2016-03-27,0.48,1,91
524426,Trendy app  in popular n'bourhood,2554245,Bennie,,Oud-Noord,52.387987453067275,4.943456350607886,Entire home/apt,150,2,46,2016-05-28,0.96,1,314
9195990,Family home with terrace at water,12114125,Bea,,IJburg - Zeeburgereiland,52.35189812572451,4.999105689348868,Entire home/apt,150,4,0,,,1,5
13112665,Private room in shared really spacious flat,53621331,Manon,,IJburg - Zeeburgereiland,52.35137518732724,5.007571229537177,Private room,45,1,4,2016-06-27,2.61,3,154
13234628,Great and cosy apartment located in Amsterdam,71319619,L,,IJburg - Zeeburgereiland,52.350104056464765,5.0125490952907805,Entire home/apt,100,3,0,,,1,1
12238914,Spacious room in modern apartment,55031920,Olivia,,IJburg - Zeeburgereiland,52.352941483658014,5.002537788429192,Private room,70,1,0,,,1,33
12868487,Spacious room with french balcony.,70348252,Emine,,IJburg - Zeeburgereiland,52.362185156929606,4.9808817013728675,Private room,65,1,8,2016-07-02,5.85,1,85
7359834,Nice room 15 min from Adam center,38560640,Vin,,IJburg - Zeeburgereiland,52.355798878413786,4.9977426444196205,Private room,65,1,85,2016-06-30,7.24,2,325
13773809,"Complete etage, 4 bedden, incl. jacuzzi",7422759,Cynthia,,IJburg - Zeeburgereiland,52.361587439377516,4.981134478096394,Private room,150,1,0,,,3,355
7719516,Private bed- bathroom. Amsterdam,19345373,Tako,,IJburg - Zeeburgereiland,52.355165828690495,4.997159375826686,Private room,65,1,1,2016-05-01,0.46,2,0
13512475,Lovely studio 12 min from Amsterdam Centraal,77567778,Maria,,IJburg - Zeeburgereiland,52.37247100621146,4.968240033290517,Entire home/apt,53,1,1,2016-07-03,1,1,11
11729811,One bedroom Apartment,62380931,Nordin,,IJburg - Zeeburgereiland,52.374899483079275,4.965765673643409,Entire home/apt,85,1,14,2016-07-03,3.93,1,8
11717347,Modern Water Villa,8696325,Asif,,IJburg - Zeeburgereiland,52.36422920424004,4.983889112866038,Entire home/apt,140,1,0,,,1,0
12823147,Luxury studio with FREE PARKING,34818402,BnB-Beheer,,IJburg - Zeeburgereiland,52.373909839503426,4.969025898713913,Entire home/apt,100,2,9,2016-06-26,5.74,3,16
11268560,Nice and cozy studio apartment.,51656023,Toms,,IJburg - Zeeburgereiland,52.37044612758541,4.969889716909139,Entire home/apt,45,4,0,,,1,0
13197382,Amsterdam island of Ijburg - city & beach holiday,73908690,Erwin,,IJburg - Zeeburgereiland,52.344600529983225,5.007543239599173,Entire home/apt,251,14,0,,,1,319
9808726,Our Watervilla with free parking,50532140,Liesbeth,,IJburg - Zeeburgereiland,52.365263476937955,4.985507713708865,Entire home/apt,136,2,24,2016-06-26,4.07,1,2
11348201,Lovely apartment with amazing view,59422359,Han & Lisbeth,,IJburg - Zeeburgereiland,52.37496756651474,4.967457547920413,Entire home/apt,120,2,0,,,2,0
256866,"Studio, near center & citybeach!",1351332,Janneke,,IJburg - Zeeburgereiland,52.35313650242166,4.999869448741267,Entire home/apt,95,1,6,2012-06-03,0.11,1,80
13696329,Penthouse nearby Amsterdam Center,22122641,Michel,,IJburg - Zeeburgereiland,52.36119141356633,4.996577807667436,Entire home/apt,150,2,0,,,1,9
13632710,Lovely Spacious Watervilla,11599666,Inge,,IJburg - Zeeburgereiland,52.36353114302089,4.9821519361432145,Entire home/apt,125,3,0,,,1,30
7898987,Spacious apartment with lakeview,17530782,Chas,,IJburg - Zeeburgereiland,52.375412260131135,4.962880699914078,Entire home/apt,150,1,0,,,1,0
13517278,Apartment with great view,73150261,Angelique,,IJburg - Zeeburgereiland,52.35408314670014,5.003223866123119,Entire home/apt,61,6,0,,,1,53
1055570,Amsterdam more beautiful than Paris,5813322,Harold,,IJburg - Zeeburgereiland,52.36125759641377,4.982402116290038,Entire home/apt,150,3,102,2016-06-08,2.64,1,276
13630849,GORGEOUS studio with great view!,669178,Sammy,,IJburg - Zeeburgereiland,52.34847648482886,5.005750675578118,Entire home/apt,69,2,0,,,156,22
2965812,light spacious apartment on IJburg,15131204,Marianne,,IJburg - Zeeburgereiland,52.362335873763314,4.974780742091458,Entire home/apt,90,4,6,2016-06-17,0.99,1,263
5836389,Floating house,410152,Derk,,IJburg - Zeeburgereiland,52.364241865653106,4.984112195991726,Entire home/apt,315,3,7,2016-05-16,0.52,1,218
5577658,Spacious appartment at the water,28918338,Mark,,IJburg - Zeeburgereiland,52.35652259289586,4.994651094411472,Entire home/apt,175,4,1,2016-03-23,0.29,1,20
11581747,Spacious bright modern apartment,61229165,Wilma,,IJburg - Zeeburgereiland,52.35620463860781,4.995681396525828,Entire home/apt,70,2,2,2016-06-27,2,1,125
13649680,108M2 Spacious light - 3 bedroom appartment,79251864,Sylvia,,IJburg - Zeeburgereiland,52.34782109188115,5.006613918181379,Entire home/apt,175,1,0,,,1,17
6908667,Spacious apt. 2 bedrooms + garden,669178,Sammy,,IJburg - Zeeburgereiland,52.35329483869758,5.004971200280821,Entire home/apt,159,2,7,2015-08-08,0.59,156,33
13666308,LOVELY 2 bedroom family home with balcony!,669178,Sammy,,IJburg - Zeeburgereiland,52.36091493908924,4.975003361787506,Entire home/apt,149,2,0,,,156,32
6177003,Large comfortable family home.,30337776,Iwan,,IJburg - Zeeburgereiland,52.356353609629785,4.992665633898464,Entire home/apt,130,21,0,,,1,0
4289929,Cozy house with a beautiful garden ,22272559,Dianne,,IJburg - Zeeburgereiland,52.356409477273495,4.994201344906091,Entire home/apt,129,3,5,2015-08-05,0.27,1,180
11000373,Familyhouse 4-6 pers - Free Parking,56942995,Erika,,IJburg - Zeeburgereiland,52.35641734372732,4.998722545661476,Entire home/apt,200,2,2,2016-05-29,0.50,1,19
6388973,Detached house Amsterdam,33305497,Ghislaine,,IJburg - Zeeburgereiland,52.36180825364379,4.977851966916558,Entire home/apt,136,14,0,,,1,0
13050139,Grachtenpand nabij Amsterdam,15376642,Dagmar,,IJburg - Zeeburgereiland,52.35932020754094,4.993751155664603,Entire home/apt,112,3,0,,,1,20
7688548,Appartement met 2 slaapkamers,36596716,Arjan,,IJburg - Zeeburgereiland,52.3604630603087,4.994135198649406,Entire home/apt,150,1,0,,,1,0
137282,"Spacious, 15 Min. from City Centre",589344,Jennifer & Chris,,IJburg - Zeeburgereiland,52.36162812039861,4.991973540452385,Entire home/apt,150,3,44,2016-05-16,1.44,1,245
13255440,Nice 3floor house with sunny garden on city island,74582034,Laetitia,,IJburg - Zeeburgereiland,52.35656740685704,4.989921396184487,Entire home/apt,150,3,0,,,1,3
9195474,Beautiful and cozy apprtment,47479242,Eldad & Louise,,IJburg - Zeeburgereiland,52.3545850384093,5.000796841411358,Entire home/apt,64,4,3,2016-06-11,0.60,2,8
13245484,Great family place + garden!,7422759,Cynthia,,IJburg - Zeeburgereiland,52.361726279444504,4.9797635872773895,Entire home/apt,200,1,0,,,3,364
1037832,Charming & Sunny lakeside new house,5713208,Mac,,IJburg - Zeeburgereiland,52.362425530247535,4.975597774414422,Entire home/apt,111,5,10,2016-06-05,0.26,1,344
4083663,Beautiful house at the water,21180480,Janne,,IJburg - Zeeburgereiland,52.3581539251403,4.992660999545356,Entire home/apt,181,3,7,2016-06-06,0.38,1,32
8965583,Visit Amsterdam,10095671,Villa Johanna,,IJburg - Zeeburgereiland,52.35749540165924,4.992880334665654,Entire home/apt,175,2,7,2016-06-14,1.14,1,345
12377200,Urban Villa @IJmeer close to centre,1181104,Jeroen,,IJburg - Zeeburgereiland,52.35481188284041,4.990581189431848,Entire home/apt,601,3,0,,,1,24
6471477,Beautiful House,33807579,Angela,,IJburg - Zeeburgereiland,52.364586958409575,4.986701514594358,Entire home/apt,175,4,3,2016-05-09,0.27,1,320
7657901,"Great UrbanDesign Residence+Beach, Airco, Free P",13986845,Edvina,,IJburg - Zeeburgereiland,52.35612604024137,4.996975892242705,Entire home/apt,241,2,9,2016-06-28,0.91,1,233
10147921,spacious appt. with amazing view,52081036,Sjors,,IJburg - Zeeburgereiland,52.36316421000162,4.983995186303407,Entire home/apt,111,4,1,2016-01-02,0.16,1,0
13681903,LOVELY family apt. with roof terrace!,669178,Sammy,,IJburg - Zeeburgereiland,52.35115706997682,4.999572517559231,Entire home/apt,149,2,0,,,156,7
6320924,Comfortable family house,32891825,Anne Marthe,,IJburg - Zeeburgereiland,52.35744322005701,4.9925288359874465,Entire home/apt,200,3,4,2016-03-30,0.29,1,281
696113,Spacious  apartment with a view!,3564543,Daniel,,IJburg - Zeeburgereiland,52.36212809443209,4.974310110236686,Entire home/apt,120,7,11,2016-04-30,0.25,1,249
6081868,"Great house, parkingspace & terrace",31568045,Monique,,IJburg - Zeeburgereiland,52.35674382170847,4.99440326025836,Entire home/apt,210,2,9,2016-06-25,0.70,1,238
9981441,IJburg apartment,23575739,Aleksandr,,IJburg - Zeeburgereiland,52.355158264702524,4.996893956652268,Entire home/apt,90,1,3,2016-05-30,1.06,1,0
4306011,Villa on Amsterdam Ijburg,6201677,Yardeen,,IJburg - Zeeburgereiland,52.35484480440181,4.989747436132622,Entire home/apt,251,5,7,2016-04-30,0.34,2,50
6076489,Contemporary house in Amsterdam,2644085,Rick,,IJburg - Zeeburgereiland,52.36010066377602,4.980200475845325,Entire home/apt,321,1,1,2016-05-01,0.46,1,22
1251659,NICE APARTMENT WITH PANORAMA VIEW,5586858,Mark,,IJburg - Zeeburgereiland,52.36349857335951,4.988337498988454,Entire home/apt,120,5,0,,,2,355
4152476,Huge long stay rent appartment,9883434,Dirk,,IJburg - Zeeburgereiland,52.354577740877005,4.993237938566019,Entire home/apt,175,4,4,2016-05-08,0.36,1,168
1871426,B&B IN A BEAUTIFULLY DESIGNED HOUSE,9752532,Michel,,IJburg - Zeeburgereiland,52.36639964464558,4.985370362305226,Entire home/apt,99,1,50,2016-06-12,1.85,1,356
9305832,BREATHTAKING House w/ dock on River,1464510,Michiel And Jane,,IJburg - Zeeburgereiland,52.35585383931635,4.994486629100487,Entire home/apt,120,2,2,2016-03-06,0.47,98,14
4061606,"Houseboat ""Castafiore""",9731506,Peter,,IJburg - Zeeburgereiland,52.34358689661015,5.010286954971238,Entire home/apt,125,3,54,2016-06-19,2.54,2,124
12883265,Banyan HomeStay Amsterdam - IJburg,13101014,Jeanien,,IJburg - Zeeburgereiland,52.34530386385652,5.008083567920839,Private room,74,2,6,2016-06-20,3.60,1,156
9480854,Sunlounge skyline views apartment!,49142573,Marco,,IJburg - Zeeburgereiland,52.35689592324279,4.994652590792155,Entire home/apt,160,2,9,2016-06-01,1.20,1,83
13560471,room to rent on an island in amsterdam east,55134471,Nizette,,IJburg - Zeeburgereiland,52.35784281220198,4.993963280936508,Private room,45,1,0,,,1,0
10977039,Spectacular view and house! Free P,39174315,Silvia,,IJburg - Zeeburgereiland,52.37416599409229,4.969380312417531,Entire home/apt,100,3,3,2016-06-12,1.41,1,19
9828659,Tranquil and Luminous Appartement,9517863,Anna,,IJburg - Zeeburgereiland,52.3522167661603,5.001719687410615,Private room,79,6,0,,,1,123
12351788,GREAT apt. all you need!,669178,Sammy,,IJburg - Zeeburgereiland,52.36149841386652,4.981748686779891,Entire home/apt,149,2,1,2016-04-25,0.42,156,20
11925737,140m2 Canalhouse 12 min from centre,63646306,Stephan,,IJburg - Zeeburgereiland,52.352978453224225,5.001119954256035,Entire home/apt,125,3,0,,,1,5
3014345,Great waterfront villa / 260 m² :)!,8330667,Jorinde,,IJburg - Zeeburgereiland,52.360394607375234,4.981012938028034,Entire home/apt,324,5,4,2016-01-03,0.22,1,300
11457793,Great family house in Amsterdam,6911859,Nanda,,IJburg - Zeeburgereiland,52.35807261709925,4.9976001558965075,Entire home/apt,180,2,5,2016-05-30,1.76,2,146
9403324,Cosy room near Amsterdam city.,6911859,Nanda,,IJburg - Zeeburgereiland,52.35808381097541,4.997970356026837,Private room,65,2,43,2016-06-27,5.58,2,25
12352171,Luxury house incl. Parking,66707401,Noelia,,IJburg - Zeeburgereiland,52.34955419754111,5.013316360735938,Entire home/apt,150,1,1,2016-05-05,0.49,1,18
13203425,Spacious room in a nice appartement (103m2),53621331,Manon,,IJburg - Zeeburgereiland,52.35262723436782,5.006171147616029,Private room,80,1,1,2016-06-28,1,3,50
5666746,Well designed big family house,29377730,Tamira,,IJburg - Zeeburgereiland,52.348262492737405,5.007992429951243,Entire home/apt,296,3,3,2016-05-08,0.22,1,230
6995588,Petite maison à Amsterdam,18558900,Margaux,,IJburg - Zeeburgereiland,52.35171450354771,4.997819245887765,Private room,55,1,0,,,1,0
9139971,90m2 Canalhouse in Amsterdam IJburg,11174727,Steffen,,IJburg - Zeeburgereiland,52.34711969194822,5.007997822987106,Entire home/apt,136,3,16,2016-06-26,2.46,1,6
6682335,Villa Amsterdam 280m 4 parking,7839659,Chris,,IJburg - Zeeburgereiland,52.346837184085715,5.0024773592379566,Entire home/apt,300,3,1,2015-11-17,0.13,1,70
4683482,Light and spacious family house,17317413,Kevin,,IJburg - Zeeburgereiland,52.351876359276325,5.006575823840766,Entire home/apt,169,3,7,2016-05-07,0.46,1,365
7675816,Private garden home,1302398,Eva,,IJburg - Zeeburgereiland,52.35957766575385,4.972127646157333,Entire home/apt,89,2,4,2015-09-20,0.36,1,313
11269745,Single villa on island in Amsterdam,58841005,Wouter,,IJburg - Zeeburgereiland,52.35940558319389,4.982553739499648,Entire home/apt,200,2,1,2016-03-19,0.28,1,66
12743728,Modern B&B in IJburg next to harbor,1266717,Team Key-BnB,,IJburg - Zeeburgereiland,52.352269672786626,5.001833630673347,Private room,79,1,1,2016-06-16,1,34,29
10384402,Ruime lichte woning aan het water,23701338,Heleen,,IJburg - Zeeburgereiland,52.34926361644909,5.011693005398652,Entire home/apt,150,1,0,,,1,0
9629988,"Luxury App Amsterdam, renovated '15",3123475,Lotte,,IJburg - Zeeburgereiland,52.3615283777658,4.977745837641811,Entire home/apt,75,2,14,2016-02-29,2.00,1,0
11235575,Cosy & Comfortable Family House,38246306,Annet,,IJburg - Zeeburgereiland,52.34799843956765,5.009528647963148,Entire home/apt,125,5,1,2016-05-05,0.49,1,34
6924518,IJburg apartement,32712717,Timea,,IJburg - Zeeburgereiland,52.357091554246075,4.994516801435437,Entire home/apt,125,4,3,2015-10-21,0.25,1,0
11582821,HUGE(115m2) |ROOF TERRACE & PARKING,1464510,Michiel And Jane,,IJburg - Zeeburgereiland,52.35786944570299,4.993439058850451,Entire home/apt,120,2,3,2016-05-16,0.99,98,0
13307283,LOVELY family apt. with Garden!,669178,Sammy,,IJburg - Zeeburgereiland,52.35984928850148,4.982847613814815,Entire home/apt,149,2,0,,,156,22
9769837,"Amsterdam Houseboat ""The Island""",18905348,Bob,,IJburg - Zeeburgereiland,52.3683224373177,4.957648788731136,Entire home/apt,150,2,3,2016-05-22,0.92,1,112
7107310,Nice and light apartment with view,13783588,Iwan,,IJburg - Zeeburgereiland,52.36395004477016,4.988422506961335,Entire home/apt,85,2,1,2015-07-17,0.08,1,39
9585641,Spectaculair view on the lake,46347058,Derek,,IJburg - Zeeburgereiland,52.35967210001864,4.996301625653491,Entire home/apt,133,2,5,2016-05-08,0.78,1,317
7499582,"Clean, modern room close to center and beach",38959766,Erik & Judith,,IJburg - Zeeburgereiland,52.348801519004574,5.011765177354791,Private room,65,1,98,2016-06-28,8.52,1,320
13070091,Lakeside family apartment with stunning view,70145582,Kim,,IJburg - Zeeburgereiland,52.36023557795824,4.981256400817615,Entire home/apt,220,2,1,2016-05-29,0.81,1,1
3436527,Spacious house with garden+parking,16944659,Jacqueline,,IJburg - Zeeburgereiland,52.35557120405592,4.999544812324407,Entire home/apt,300,4,0,,,1,1
9353727,Family home with parking ,4178937,Dorien,,IJburg - Zeeburgereiland,52.35435003728638,4.991052330921898,Entire home/apt,220,3,2,2016-03-30,0.32,1,0
13463110,Light bedroom with private bathroom,66691578,Mirjam,,IJburg - Zeeburgereiland,52.36234014192989,4.976975168928963,Private room,75,2,2,2016-06-27,2,1,158
11391581,Awesome spacious & luxury designed penthouse,57154311,Bob,,IJburg - Zeeburgereiland,52.356470707072205,4.998305231284913,Entire home/apt,114,2,5,2016-06-15,2.08,1,157
1025835,Private room Amsterdam simply good,3040855,Michael,,IJburg - Zeeburgereiland,52.361030865306795,4.975123345772879,Private room,65,1,44,2016-06-19,3.91,4,126
13298150,"Cosy apartment, 10 min. to Amsterdam Central",56030869,Thessa,,IJburg - Zeeburgereiland,52.36620728816181,4.969756284205835,Entire home/apt,65,2,0,,,1,85
7448305,LaCorteScontaB&B AmsterdamHouseboat,39009584,Yara,,IJburg - Zeeburgereiland,52.36322890547548,4.985531932501351,Entire home/apt,251,1,4,2016-06-27,0.36,4,196
3665553,"Large lakeside house, great views",18586354,Michael,,IJburg - Zeeburgereiland,52.35188978904595,4.995621574544599,Entire home/apt,300,1,0,,,1,0
5897268,Spacious house+parking+roofterrace,30628576,Tim,,IJburg - Zeeburgereiland,52.35700174528896,4.992988559113236,Entire home/apt,171,3,15,2016-05-08,1.05,1,2
7661807,Private room + private bathroom.,19345373,Tako,,IJburg - Zeeburgereiland,52.3560176907762,4.9987097470004285,Private room,65,1,1,2016-05-01,0.46,2,0
12937188,"Luxurious waterfront villa, free parking",20732679,Philo,,IJburg - Zeeburgereiland,52.35303588797937,4.992490661805143,Entire home/apt,175,2,1,2016-06-20,1,1,118
6323190,"House on the waterfront, Amsterdam",27138524,Jacobiene,,IJburg - Zeeburgereiland,52.362757353864964,4.974186197149682,Entire home/apt,75,5,4,2016-03-24,0.42,1,0
86340,Beautifully spacious in Amsterdam,473766,Danielle,,IJburg - Zeeburgereiland,52.356609002361836,4.990535830781688,Entire home/apt,125,2,24,2016-06-02,0.38,1,363
13034728,Waterfront penthouse,54843580,Nienke,,IJburg - Zeeburgereiland,52.35996216228331,4.997358485173842,Entire home/apt,115,4,0,,,1,4
5596462,Beautiful familyhouse on best spot,5785727,Roald,,IJburg - Zeeburgereiland,52.35152228345717,4.995497164385875,Entire home/apt,175,2,24,2016-06-20,1.98,1,0
6611809,Modern family house on  city island,5224853,Meike & Marc,,IJburg - Zeeburgereiland,52.35297069099861,5.0054027859287835,Entire home/apt,185,3,7,2016-04-28,0.53,1,305
6710063,Charming Apt. in Amsterdam IJburg,35128531,Kelvin,,IJburg - Zeeburgereiland,52.34902664120597,5.009444636659397,Private room,70,3,6,2016-04-15,0.47,1,365
11625551,Unique lovely design house 130 m2,61581313,Nicolette,,IJburg - Zeeburgereiland,52.35462968164155,4.996078850112044,Entire home/apt,195,2,5,2016-06-19,1.65,1,310
7332860,Room in Amsterdam IJburg,11225917,Flávio,,IJburg - Zeeburgereiland,52.35436785020311,4.99749657153105,Private room,50,2,101,2016-06-27,8.58,2,271
11035643,Woonboot op IJsselmeer in Amsterdam,57268768,Martin,,IJburg - Zeeburgereiland,52.36910899960197,4.958380281149965,Entire home/apt,40,2,10,2016-06-19,2.24,1,10
7332812,light apartment with a great view!,18197006,Pien,,IJburg - Zeeburgereiland,52.37299739257474,4.969480812688026,Entire home/apt,99,1,0,,,1,0
6426667,Lovely appartement A'dam-East,33263459,Kata,,IJburg - Zeeburgereiland,52.37074206623249,4.9692923038010886,Entire home/apt,75,7,0,,,1,14
1003546,"Amsterdam, IJburg modern City House",5535027,Floor,,IJburg - Zeeburgereiland,52.36211217290919,4.980919683474393,Entire home/apt,220,5,3,2015-01-03,0.12,1,263
5168990,Canal house Amsterdam IJburg,23380703,Jan,,IJburg - Zeeburgereiland,52.35760070681011,4.992222124537037,Entire home/apt,140,5,2,2015-08-04,0.17,1,0
7169714,Look!★Amazing Apartment in A'dam★,15530883,★★Guilherme★★,,IJburg - Zeeburgereiland,52.36035896417437,4.988979517148966,Entire home/apt,89,3,2,2015-11-13,0.23,1,365
11008783,"Fantastic separated room, 15 min from center",38560640,Vin,,IJburg - Zeeburgereiland,52.35644738996857,4.996788664182954,Private room,65,1,19,2016-06-25,4.07,2,22
12488711,Spacious family house with private garden,9329786,Harma,,IJburg - Zeeburgereiland,52.35862652138405,4.991979890742665,Entire home/apt,160,3,0,,,1,0
5300166,Private cottage at waterfront,27453842,Jannekee,,IJburg - Zeeburgereiland,52.37858669189321,4.957391080065332,Entire home/apt,105,3,62,2016-06-22,3.84,1,216
3897214,Mooi en goedkoop verblijf!,20176538,Geniva,,IJburg - Zeeburgereiland,52.3603043247657,4.977022363199358,Entire home/apt,65,3,5,2015-06-15,0.23,1,306
1071189,Villa on the water,5892899,Frank,,IJburg - Zeeburgereiland,52.370489668434914,4.97915661476282,Entire home/apt,350,2,24,2016-06-27,0.62,1,355
11898620,GREAT family house with 4 bedrooms!,669178,Sammy,,IJburg - Zeeburgereiland,52.35358190608448,4.989489313592101,Entire home/apt,190,3,0,,,156,26
2349446,"The Bedstay - authentic, cosy and unique retreat",11997764,Christine,,IJburg - Zeeburgereiland,52.368565376681,4.958736236711931,Private room,70,2,118,2016-06-27,4.11,1,37
13424538,Nice room near the beach 5 min walk,62515243,Hannan,,IJburg - Zeeburgereiland,52.34893100173993,5.007072900547348,Private room,55,7,0,,,1,332
613110,"All u need, nice place in amsterdam",3040855,Michael,,IJburg - Zeeburgereiland,52.362591449862315,4.978070477151091,Private room,50,1,128,2016-06-17,2.73,4,196
11000587,Nice watervilla in IJburg Amsterdam,57084418,Jessica,,IJburg - Zeeburgereiland,52.36327540904613,4.982786996239316,Entire home/apt,111,2,1,2016-04-04,0.33,1,4
6182637,Spacious modern family house,5997479,Andrea,,IJburg - Zeeburgereiland,52.349082307325524,5.009587033266995,Entire home/apt,175,2,4,2015-08-30,0.36,1,0
1068565,House along the water in Amsterdam,5878526,Petra,,IJburg - Zeeburgereiland,52.36070071534036,4.975035826767865,Entire home/apt,85,2,46,2016-06-15,1.19,1,195
1015468,NICE APARTMENT WITH PANORAMA VIEW,5586858,Mark,,IJburg - Zeeburgereiland,52.35783469486219,4.995819532349104,Private room,74,2,83,2016-06-26,2.28,2,225
13392107,Beautiful warmly decorated 110m2 apartment,34772845,Bonny,,IJburg - Zeeburgereiland,52.34770769150625,5.008479476211257,Entire home/apt,115,3,0,,,1,0
12702737,Lovely family house with patio,69049168,Monique&Robert,,IJburg - Zeeburgereiland,52.3490643961161,5.001995667588097,Entire home/apt,159,1,2,2016-06-20,1.20,1,12
13491427,110m2 spacious house +garden only 15 min to center,20064136,Linda,,IJburg - Zeeburgereiland,52.35478867603378,4.994709679172212,Entire home/apt,150,4,0,,,1,18
12080516,Very nice studio in Amsterdam!,64742320,Alexandre,,IJburg - Zeeburgereiland,52.34981552704068,5.006281975949423,Entire home/apt,50,14,0,,,1,0
13052813,COZY apt. located in sunny ijburg!,669178,Sammy,,IJburg - Zeeburgereiland,52.35552971579072,4.9993245217317615,Entire home/apt,69,2,2,2016-06-27,2,156,5
11204826,Spacious studio next to center,3041589,Valeria,,IJburg - Zeeburgereiland,52.358825304753296,4.9901344706274156,Entire home/apt,129,1,8,2016-06-28,3.38,1,3
12179011,"Modern, stylish apartment (93m2)",25237018,Derek,,IJburg - Zeeburgereiland,52.35751111928448,4.988713025347109,Entire home/apt,99,2,0,,,1,0
7197173,"Sunny garden, a beach & kidstoys!",6192186,Marije,,IJburg - Zeeburgereiland,52.34841981295764,5.010606420373172,Entire home/apt,130,2,4,2016-05-16,0.48,1,232
