id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9833390,Clean modern appartment near city,50228985,Jonas,,Bijlmer-Oost,52.31458819291751,4.982022448792976,Entire home/apt,129,2,1,2016-05-06,0.33,1,0
12850813,Great Apartment for families,70203818,Rachelle,,Bijlmer-Oost,52.31443490337085,4.9823508652376685,Entire home/apt,110,1,1,2016-05-13,0.36,1,0
14172975,Nice Apartment with 110m2,14938412,Carlos,,Bijlmer-Oost,52.32405248607575,4.974756681484477,Entire home/apt,135,2,0,,,2,28
12272272,Lovely room near metro station,12308050,Dan&Oxana,,Bijlmer-Oost,52.32333428485076,4.977622366092019,Private room,65,3,10,2016-07-24,2.75,2,349
13745770,Luxury apartment in Amsterdam,23817576,Leandro,,Bijlmer-Oost,52.31742485343347,4.9796067717734624,Entire home/apt,99,1,0,,,3,338
3522143,Quiet summer apartment,17736293,Eefje,,Bijlmer-Oost,52.324584742919754,4.978723905390833,Entire home/apt,50,3,3,2015-08-04,0.24,1,0
14234823,Double Room in Amsterdam-Zuidoost,41892895,Dennis,,Bijlmer-Oost,52.31752816171239,4.971700997601928,Private room,34,3,0,,,1,33
3719167,Nice  room in A´dam SE near nature & heart centre,18991270,Maria,,Bijlmer-Oost,52.316710723876675,4.986617637373466,Private room,45,5,12,2016-07-10,0.50,2,26
10860856,Nice room 15 min to city center. Free parking,56258088,Kofi,,Bijlmer-Oost,52.31781329483963,4.98580325507547,Private room,50,3,27,2016-07-27,4.60,3,290
9958128,"Room for rent in Kleiburg,Amsterdam",28625115,Karalina,,Bijlmer-Oost,52.315078493459914,4.977655601361187,Private room,29,1,9,2016-07-02,1.30,1,276
14071625,Comfy and homely room BREAKFAST inc,14938412,Carlos,,Bijlmer-Oost,52.32391212883448,4.973160727748977,Private room,64,2,3,2016-07-31,3,2,133
3651182,Beautiful complete apartment,17092248,Frank,,Bijlmer-Oost,52.32177089024753,4.980814206598688,Entire home/apt,100,2,40,2016-06-28,1.83,1,356
12333473,Modern Clean appartement,66564987,Ari,,Bijlmer-Oost,52.3178593955657,4.979526404699839,Entire home/apt,98,2,15,2016-07-27,4.09,1,329
13685155,"Modern, light, spectacular view. Free Parking",79699705,Majo,,Bijlmer-Oost,52.31809157270274,4.96619126611147,Entire home/apt,129,2,1,2016-07-18,1,1,90
9925265,Appartement in Amsterdam South East,51019491,Vladimir,,Bijlmer-Oost,52.320836316836186,4.976739857187362,Entire home/apt,60,2,1,2016-07-06,1,1,4
4402514,"12,5m2 privet room in a nice flat",22670971,Ara,,Bijlmer-Oost,52.32075380860257,4.975741186930377,Private room,30,4,21,2016-07-25,1.00,1,279
7046849,Lovely room in South East Amsterdam,36953379,Mark,,Bijlmer-Oost,52.32231416120611,4.9615935128732325,Private room,45,1,10,2016-08-02,0.75,1,174
12395521,STUDIO 1 minut from Subway/Market,21951693,Gabii,,Bijlmer-Oost,52.317192569145554,4.977787542200826,Entire home/apt,50,5,1,2016-07-11,1,1,8
7303459,Cozy room in the SE of Amsterdam,23023786,Robert,,Bijlmer-Oost,52.32100583630295,4.961115220537148,Private room,40,3,2,2016-07-23,2,2,0
13706439,Cozy Amazing room with great view,74966732,Ceejay,,Bijlmer-Oost,52.32358429309952,4.969166409127385,Private room,55,1,0,,,2,140
9250191,"Private room double bed,Metro 1 min",23629015,Silvio,,Bijlmer-Oost,52.326046437240386,4.970389813865916,Private room,35,1,21,2016-06-15,2.93,1,301
5362748,Great room south of Amsterdam!,27800005,Edzo,,Bijlmer-Oost,52.32263415001058,4.960662732686624,Private room,45,2,13,2016-07-30,1.01,1,217
